date,cluster,host,disk,score,avg,duration,dt,last_15_score,decision_status,score_threshold
2021-11-30,cluster_C,host_10,disk8,,1.0339831125679824,3,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk7,,1.0178602522686777,4,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk5,,1.1221137445900649,1,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_10,disk4,,1.0419063173037983,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk6,,1.140692974175557,2,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_10,disk2,,1.0764355606662814,4,2021-11-30,5.0,F,50.0
2021-11-30,cluster_C,host_10,disk12,,1.0524422685786528,4,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk11,,1.0108794598551847,1,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk10,1.0,1.0423459341801695,9,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_10,disk3,,1.032732623921687,3,2021-11-30,2.0,F,50.0
2021-12-01,cluster_C,host_10,disk1,,1.096186448965766,4,2021-12-01,5.0,F,50.0
2021-12-01,cluster_C,host_10,disk9,,1.0213091451582275,3,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk8,,1.0091787479502898,1,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk7,,1.0550425629204303,2,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk5,1.0,1.04040372362113,8,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_10,disk4,,1.034920135970724,2,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk6,,1.0458613692604584,3,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_10,disk2,,,0,2021-12-01,5.0,F,50.0
2021-12-01,cluster_C,host_10,disk12,,1.074369465584509,2,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk11,,1.0582675330890716,3,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk10,,1.0603257944569684,2,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_10,disk3,,,0,2021-12-01,2.0,F,50.0
2021-12-02,cluster_C,host_10,disk1,1.0,1.0599810621888321,7,2021-12-02,5.0,F,50.0
2021-12-02,cluster_C,host_10,disk9,,1.0152806064122517,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk8,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk7,,1.009322676331467,2,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk5,,1.0179179672615981,1,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_10,disk4,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk6,,1.0396721159122024,1,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_10,disk2,,,0,2021-12-02,5.0,F,50.0
2021-12-02,cluster_C,host_10,disk12,1.0,1.0606495317109843,8,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk11,,1.0107933963651077,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk10,,1.0467698038570146,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_10,disk3,,1.0657780663769525,5,2021-12-02,2.0,F,50.0
2021-12-03,cluster_C,host_10,disk1,,,0,2021-12-03,5.0,F,50.0
2021-12-03,cluster_C,host_10,disk9,,,0,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk8,,1.0174888911639706,3,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk7,,,0,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk5,,,0,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_10,disk4,,1.027533307269967,1,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk6,,1.0925060901665218,4,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_10,disk2,1.0,1.1187382556430299,7,2021-12-03,5.0,F,50.0
2021-12-03,cluster_C,host_10,disk12,,1.0960969846750794,4,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk11,1.0,1.0841700742962612,6,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk10,,1.032148356085007,2,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_10,disk3,1.0,1.047014444793328,6,2021-12-03,2.0,F,50.0
2021-12-04,cluster_C,host_10,disk1,,1.0241863195990561,5,2021-12-04,5.0,F,50.0
2021-12-04,cluster_C,host_10,disk9,,1.0221802882157172,4,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk8,,1.0683978430591792,4,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk7,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk5,,1.0444687664962053,2,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_10,disk4,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk6,,1.0254328330120506,2,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_10,disk2,1.0,1.061773619765186,6,2021-12-04,5.0,F,50.0
2021-12-04,cluster_C,host_10,disk12,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk11,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk10,,1.0087679681311323,1,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_10,disk3,,1.0134016264343066,4,2021-12-04,2.0,F,50.0
2021-12-05,cluster_C,host_10,disk1,1.0,1.0368525658245968,9,2021-12-05,5.0,F,50.0
2021-12-05,cluster_C,host_10,disk9,,1.0346201503202002,2,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk8,,1.0267250328656763,1,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk7,,1.0197874787412327,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk5,,1.0285112874573412,4,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_10,disk4,,,0,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk6,,1.011931799306937,1,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_10,disk2,,1.0554322062171257,4,2021-12-05,5.0,F,50.0
2021-12-05,cluster_C,host_10,disk12,,1.0027362397926107,1,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk11,,1.0871607896824163,1,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk10,,1.0517195806792208,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_10,disk3,,,0,2021-12-05,2.0,F,50.0
2021-11-21,cluster_C,host_11,disk1,1.0,1.03734611695217,8,2021-11-21,4.0,F,50.0
2021-11-21,cluster_C,host_11,disk9,,1.0114537611400731,1,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_11,disk8,,1.009271784172686,2,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_11,disk7,,1.086231803450807,5,2021-11-21,4.0,F,50.0
2021-11-21,cluster_C,host_11,disk5,1.0,1.039113275901341,6,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_11,disk4,,1.01562912092922,1,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_11,disk6,,1.0039987753735269,1,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_11,disk2,,1.1299920465504583,1,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_11,disk12,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_11,disk11,,1.0852537725785798,3,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_11,disk10,,,0,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_11,disk3,,1.0080776324770886,1,2021-11-21,1.0,F,50.0
2021-11-22,cluster_C,host_11,disk1,,1.1323035224412337,4,2021-11-22,4.0,F,50.0
2021-11-22,cluster_C,host_11,disk9,1.0,1.0771745604058947,6,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_11,disk8,1.0,1.0247305081361697,6,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_11,disk7,,1.0014553894227058,1,2021-11-22,4.0,F,50.0
2021-11-22,cluster_C,host_11,disk5,,1.061852817010417,5,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_11,disk4,,,0,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_11,disk6,,1.009036061751568,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_11,disk2,,,0,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_11,disk12,,,0,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_11,disk11,,1.04386651440582,3,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_11,disk10,,1.0663935822978323,2,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_11,disk3,,1.0553902310672294,3,2021-11-22,1.0,F,50.0
2021-11-23,cluster_C,host_11,disk1,1.0,1.0606639056863778,7,2021-11-23,4.0,F,50.0
2021-11-23,cluster_C,host_11,disk9,,,0,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_11,disk8,,,0,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_11,disk7,1.0,1.0915611665230704,6,2021-11-23,4.0,F,50.0
2021-11-23,cluster_C,host_11,disk5,,1.052702659946483,4,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_11,disk4,,,0,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_11,disk6,,1.0281833884337903,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_11,disk2,,1.214995753046746,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_11,disk12,,1.0023868714441388,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_11,disk11,,1.0035765733859265,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_11,disk10,,1.0258043885519301,2,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_11,disk3,1.0,1.1256371563180958,8,2021-11-23,1.0,F,50.0
2021-11-24,cluster_C,host_11,disk1,,,0,2021-11-24,4.0,F,50.0
2021-11-24,cluster_C,host_11,disk9,,1.0733538777929121,2,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_11,disk8,,,0,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_11,disk7,,1.0213884514517364,2,2021-11-24,4.0,F,50.0
2021-11-24,cluster_C,host_11,disk5,,,0,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_11,disk4,1.0,1.0568712917656278,8,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_11,disk6,,1.0466555680730298,4,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_11,disk2,,1.0605546511012574,4,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_11,disk12,,1.0559197324045213,4,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_11,disk11,,1.0394993048850958,4,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_11,disk10,,1.0228028371935203,2,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_11,disk3,,1.0946092287822078,2,2021-11-24,1.0,F,50.0
2021-11-25,cluster_C,host_11,disk1,,,0,2021-11-25,4.0,F,50.0
2021-11-25,cluster_C,host_11,disk9,,1.0368031553150303,3,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_11,disk8,,1.0373284570591998,2,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_11,disk7,,1.0929543259228796,4,2021-11-25,4.0,F,50.0
2021-11-25,cluster_C,host_11,disk5,,1.0434874788055954,1,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_11,disk4,,1.0379508354396907,2,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_11,disk6,,1.1039160190506179,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_11,disk2,,1.0177846840766485,3,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_11,disk12,,1.0022938597587172,1,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_11,disk11,,1.0500638012433607,5,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_11,disk10,,1.0617041428971001,3,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_11,disk3,,1.060843037161582,2,2021-11-25,1.0,F,50.0
2021-11-26,cluster_C,host_11,disk1,,1.0224957444978522,3,2021-11-26,4.0,F,50.0
2021-11-26,cluster_C,host_11,disk9,1.0,1.078492208965112,7,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_11,disk8,,1.0090040918570922,1,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_11,disk7,,,0,2021-11-26,4.0,F,50.0
2021-11-26,cluster_C,host_11,disk5,,1.0241797622746922,3,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_11,disk4,,1.0471582639749588,1,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_11,disk6,,1.0436466285821258,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_11,disk2,,1.0191642802485008,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_11,disk12,,1.039195598153924,1,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_11,disk11,,1.0505441324365377,2,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_11,disk10,,1.018594008786794,3,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_11,disk3,,1.0475988095412845,4,2021-11-26,1.0,F,50.0
2021-11-27,cluster_C,host_11,disk1,,1.0245250958837904,1,2021-11-27,4.0,F,50.0
2021-11-27,cluster_C,host_11,disk9,1.0,1.0731671773029803,7,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_11,disk8,,1.049827055481962,4,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_11,disk7,1.0,1.0548443156582612,6,2021-11-27,4.0,F,50.0
2021-11-27,cluster_C,host_11,disk5,,1.024470114019135,1,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_11,disk4,,1.0504061754406546,2,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_11,disk6,,1.0036981245181296,1,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_11,disk2,,1.0483919156447685,4,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_11,disk12,,1.0619383296415963,3,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_11,disk11,,1.0084983099181446,1,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_11,disk10,,1.0011862044118225,1,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_11,disk3,,1.0629210663074615,2,2021-11-27,1.0,F,50.0
2021-11-28,cluster_C,host_11,disk1,1.0,1.04923201354367,10,2021-11-28,4.0,F,50.0
2021-11-28,cluster_C,host_11,disk9,,1.062418077744998,2,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_11,disk8,,1.0326227378801769,1,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_11,disk7,1.0,1.0400316137541499,10,2021-11-28,4.0,F,50.0
2021-11-28,cluster_C,host_11,disk5,,,0,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_11,disk4,,1.0576757368100438,1,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_11,disk6,,,0,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_11,disk2,,,0,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_11,disk12,,1.037636932098135,1,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_11,disk11,1.0,1.1183639090689936,8,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_11,disk10,,1.0139960389240603,1,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_11,disk3,,1.0782290216069061,3,2021-11-28,1.0,F,50.0
2021-11-29,cluster_C,host_11,disk1,,1.0086196604227968,1,2021-11-29,4.0,F,50.0
2021-11-29,cluster_C,host_11,disk9,,1.0836357099663416,3,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_11,disk8,,1.0348217812473581,4,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_11,disk7,,1.0888792791874704,4,2021-11-29,4.0,F,50.0
2021-11-29,cluster_C,host_11,disk5,,1.0454723669380286,2,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_11,disk4,,1.0235578692348781,1,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_11,disk6,,1.0393958391665887,3,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_11,disk2,,1.0848877815239446,3,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_11,disk12,,1.0514704707434157,2,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_11,disk11,,,0,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_11,disk10,,1.0741225045570852,2,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_11,disk3,,1.0316526143133204,3,2021-11-29,1.0,F,50.0
2021-11-30,cluster_C,host_11,disk1,,1.0506990056776526,3,2021-11-30,4.0,F,50.0
2021-11-30,cluster_C,host_11,disk9,,1.0271612741396983,5,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_11,disk8,,1.0639593099077724,2,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_11,disk7,,,0,2021-11-30,4.0,F,50.0
2021-11-30,cluster_C,host_11,disk5,,1.0784403350858598,3,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_11,disk4,,1.0308697793603272,4,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_11,disk6,,1.0204569200521618,1,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_11,disk2,,,0,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_11,disk12,,1.0025953560137841,1,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_11,disk11,,1.069254028254098,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_11,disk10,1.0,1.0491012961329926,8,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_11,disk3,,,0,2021-11-30,1.0,F,50.0
2021-12-01,cluster_C,host_11,disk1,,1.032801993041481,3,2021-12-01,4.0,F,50.0
2021-12-01,cluster_C,host_11,disk9,,1.03409835075469,4,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_11,disk8,,1.0669227087679918,2,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_11,disk7,1.0,1.0605619799363761,9,2021-12-01,4.0,F,50.0
2021-12-01,cluster_C,host_11,disk5,1.0,1.0483339912102352,6,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_11,disk4,,1.106664784113244,2,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_11,disk6,,1.0618292475705626,4,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_11,disk2,,1.0489705483553935,1,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_11,disk12,,1.093093311372041,3,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_11,disk11,,1.0791566618809072,5,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_11,disk10,,1.041109507949487,5,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_11,disk3,,1.04414844089659,3,2021-12-01,1.0,F,50.0
2021-12-02,cluster_C,host_11,disk1,1.0,1.0320018583565607,7,2021-12-02,4.0,F,50.0
2021-12-02,cluster_C,host_11,disk9,,,0,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_11,disk8,,1.020381226911203,2,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_11,disk7,,1.032764241624188,2,2021-12-02,4.0,F,50.0
2021-12-02,cluster_C,host_11,disk5,,1.0964234872929417,1,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_11,disk4,,,0,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_11,disk6,,1.0560013952302938,3,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_11,disk2,,1.0065819018711535,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_11,disk12,,1.0192394164501457,5,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_11,disk11,,1.0433153697855868,1,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_11,disk10,,1.0337211032733802,5,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_11,disk3,,1.0322609684689814,4,2021-12-02,1.0,F,50.0
2021-12-03,cluster_C,host_11,disk1,,1.0559995238828304,5,2021-12-03,4.0,F,50.0
2021-12-03,cluster_C,host_11,disk9,,,0,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_11,disk8,1.0,1.0372115423560915,7,2021-12-03,2.0,F,50.0
2021-12-03,cluster_C,host_11,disk7,,1.0238146515078559,2,2021-12-03,4.0,F,50.0
2021-12-03,cluster_C,host_11,disk5,,1.0887397723802938,1,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_11,disk4,,1.0708282899756991,5,2021-12-03,2.0,F,50.0
2021-12-03,cluster_C,host_11,disk6,,1.0023042924503605,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_11,disk2,,1.0367495205798,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_11,disk12,,1.0308360328199244,4,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_11,disk11,,1.036379493753965,1,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_11,disk10,,,0,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_11,disk3,,1.0496193162113348,1,2021-12-03,1.0,F,50.0
2021-12-04,cluster_C,host_11,disk1,,1.0757322702625898,3,2021-12-04,4.0,F,50.0
2021-12-04,cluster_C,host_11,disk9,,,0,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_11,disk8,,,0,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_11,disk7,,1.0681833903967983,1,2021-12-04,4.0,F,50.0
2021-12-04,cluster_C,host_11,disk5,,1.0105118084147904,1,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_11,disk4,1.0,1.0615883055922664,7,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_11,disk6,,1.1181483122020945,4,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_11,disk2,,1.062037420785833,2,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_11,disk12,,,0,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_11,disk11,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_11,disk10,,1.0376453431875983,2,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_11,disk3,,1.0299639926323443,3,2021-12-04,1.0,F,50.0
2021-12-05,cluster_C,host_11,disk1,,1.0395476600832425,4,2021-12-05,4.0,F,50.0
2021-12-05,cluster_C,host_11,disk9,,1.148730126015537,1,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_11,disk8,,,0,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_11,disk7,,1.1353359730992707,3,2021-12-05,4.0,F,50.0
2021-12-05,cluster_C,host_11,disk5,1.0,1.0798294824672887,7,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_11,disk4,,,0,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_11,disk6,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_11,disk2,,1.0166631768239816,4,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_11,disk12,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_11,disk11,,1.0005668132443153,1,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_11,disk10,,1.0382751153138208,4,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_11,disk3,,1.0474175126105147,4,2021-12-05,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk1,,1.0393052917279675,3,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_12,disk9,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_12,disk8,,1.0019475782517089,1,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk7,,1.0223304761746759,1,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_12,disk5,,1.0414364340634852,2,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk4,1.0,1.043187977032163,6,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_12,disk6,5.0,1.07601942643664,12,2021-11-21,6.0,F,50.0
2021-11-21,cluster_C,host_12,disk2,,1.0888894570653875,3,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk12,,1.1115299577491187,1,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk11,,1.056385475152556,2,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_12,disk10,,,0,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_12,disk3,1.0,1.0678150400482782,6,2021-11-21,3.0,F,50.0
2021-11-22,cluster_C,host_12,disk1,,1.0057705925854343,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_12,disk9,,1.048970997729474,2,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_12,disk8,,,0,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_12,disk7,,1.0375438264501422,3,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_12,disk5,,1.0474459295127223,4,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_12,disk4,,1.0454048353990948,4,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_12,disk6,,1.0417677006464883,3,2021-11-22,6.0,F,50.0
2021-11-22,cluster_C,host_12,disk2,,1.0914597064960554,5,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_12,disk12,,1.0074878577581046,1,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_12,disk11,,1.0282028141159676,3,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_12,disk10,,1.0473612853060508,3,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_12,disk3,,1.0670937442497754,4,2021-11-22,3.0,F,50.0
2021-11-23,cluster_C,host_12,disk1,,1.0103563469008987,3,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_12,disk9,,1.0137308059701011,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_12,disk8,,1.0595248933544914,3,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_12,disk7,,1.0510444142963524,3,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_12,disk5,,1.0747249022825003,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_12,disk4,,1.0728848555117976,3,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_12,disk6,,1.0292591727878273,5,2021-11-23,6.0,F,50.0
2021-11-23,cluster_C,host_12,disk2,,1.0463612662480246,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_12,disk12,,1.0086457115492486,1,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_12,disk11,,1.0310935710783717,3,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_12,disk10,,,0,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_12,disk3,,1.0284361341170412,4,2021-11-23,3.0,F,50.0
2021-11-24,cluster_C,host_12,disk1,,,0,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_12,disk9,,1.041060079583946,4,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_12,disk8,,,0,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_12,disk7,,,0,2021-11-24,,F,50.0
