date,cluster,host,disk,prediction,source_algorithm,date_dt,last_15_score,decision_status,score_threshold,lookback_days,algorithm,score,last_7_score
2021-12-05,cluster_C,host_2,disk2,1.0,multi_pred,2021-12-05,8.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_2,disk3,1.0,multi_pred,2021-12-05,6.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_2,disk4,1.0,multi_pred,2021-12-05,4.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_2,disk5,1.0,multi_pred,2021-12-05,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-22,9.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-22,8.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_21,disk5,1.0,multi_pred,2021-11-22,5.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-23,9.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk10,1.0,multi_pred,2021-11-23,4.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-23,8.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk6,1.0,multi_pred,2021-11-23,5.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk7,1.0,multi_pred,2021-11-23,3.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk8,1.0,multi_pred,2021-11-23,2.0,T,0.8,15,multi_pred,,
2021-11-23,cluster_C,host_21,disk9,1.0,multi_pred,2021-11-23,3.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-24,9.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk10,1.0,multi_pred,2021-11-24,4.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk11,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk12,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-24,8.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk3,1.0,multi_pred,2021-11-24,6.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk4,1.0,multi_pred,2021-11-24,5.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk5,1.0,multi_pred,2021-11-24,5.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk6,1.0,multi_pred,2021-11-24,5.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk7,1.0,multi_pred,2021-11-24,3.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk8,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_21,disk9,1.0,multi_pred,2021-11-24,3.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-26,9.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk12,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-26,8.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk3,1.0,multi_pred,2021-11-26,6.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk4,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk5,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk6,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_21,disk7,1.0,multi_pred,2021-11-26,3.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-28,9.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk10,1.0,multi_pred,2021-11-28,4.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-28,8.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk3,1.0,multi_pred,2021-11-28,6.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk4,1.0,multi_pred,2021-11-28,5.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk6,1.0,multi_pred,2021-11-28,5.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_21,disk9,1.0,multi_pred,2021-11-28,3.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-29,9.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-29,8.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_21,disk3,1.0,multi_pred,2021-11-29,6.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_21,disk5,1.0,multi_pred,2021-11-29,5.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_21,disk1,1.0,multi_pred,2021-11-30,9.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_21,disk2,1.0,multi_pred,2021-11-30,8.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_21,disk5,1.0,multi_pred,2021-11-30,5.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_21,disk6,1.0,multi_pred,2021-11-30,5.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_21,disk1,1.0,multi_pred,2021-12-01,9.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_21,disk2,1.0,multi_pred,2021-12-01,8.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_21,disk3,1.0,multi_pred,2021-12-01,6.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_21,disk4,1.0,multi_pred,2021-12-01,5.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_21,disk1,1.0,multi_pred,2021-12-03,9.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_21,disk10,1.0,multi_pred,2021-12-03,4.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_21,disk11,1.0,multi_pred,2021-12-03,2.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_21,disk3,1.0,multi_pred,2021-12-03,6.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_21,disk4,1.0,multi_pred,2021-12-03,5.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_24,disk1,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_24,disk2,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_24,disk3,1.0,multi_pred,2021-11-21,4.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_24,disk4,1.0,multi_pred,2021-11-21,2.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_24,disk7,1.0,multi_pred,2021-11-21,2.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_24,disk1,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_24,disk2,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_24,disk3,1.0,multi_pred,2021-11-22,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk1,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk10,1.0,multi_pred,2021-11-26,1.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk2,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk3,1.0,multi_pred,2021-11-26,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk5,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_24,disk9,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk1,1.0,multi_pred,2021-11-28,7.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk11,1.0,multi_pred,2021-11-28,1.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk2,1.0,multi_pred,2021-11-28,7.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk3,1.0,multi_pred,2021-11-28,4.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk4,1.0,multi_pred,2021-11-28,2.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk5,1.0,multi_pred,2021-11-28,2.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_24,disk6,1.0,multi_pred,2021-11-28,2.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_24,disk1,1.0,multi_pred,2021-11-29,7.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_24,disk2,1.0,multi_pred,2021-11-29,7.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_24,disk9,1.0,multi_pred,2021-11-29,2.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_24,disk1,1.0,multi_pred,2021-12-01,7.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_24,disk12,1.0,multi_pred,2021-12-01,1.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_24,disk2,1.0,multi_pred,2021-12-01,7.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_24,disk1,1.0,multi_pred,2021-12-02,7.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_24,disk2,1.0,multi_pred,2021-12-02,7.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_24,disk6,1.0,multi_pred,2021-12-02,2.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_24,disk7,1.0,multi_pred,2021-12-02,2.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_26,disk1,1.0,multi_pred,2021-11-21,6.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_26,disk2,1.0,multi_pred,2021-11-21,6.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_26,disk3,1.0,multi_pred,2021-11-21,3.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_26,disk4,1.0,multi_pred,2021-11-21,5.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_26,disk1,1.0,multi_pred,2021-11-22,6.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_26,disk2,1.0,multi_pred,2021-11-22,6.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_26,disk3,1.0,multi_pred,2021-11-22,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_26,disk4,1.0,multi_pred,2021-11-22,5.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk1,1.0,multi_pred,2021-11-24,6.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk10,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk2,1.0,multi_pred,2021-11-24,6.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk4,1.0,multi_pred,2021-11-24,5.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk5,1.0,multi_pred,2021-11-24,1.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk6,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_26,disk8,1.0,multi_pred,2021-11-24,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk1,1.0,multi_pred,2021-11-26,6.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk10,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk2,1.0,multi_pred,2021-11-26,6.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk3,1.0,multi_pred,2021-11-26,3.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk4,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk7,1.0,multi_pred,2021-11-26,1.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_26,disk8,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_26,disk1,1.0,multi_pred,2021-11-28,6.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_26,disk2,1.0,multi_pred,2021-11-28,6.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_26,disk1,1.0,multi_pred,2021-12-03,6.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_26,disk2,1.0,multi_pred,2021-12-03,6.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_26,disk4,1.0,multi_pred,2021-12-03,5.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_26,disk6,1.0,multi_pred,2021-12-03,2.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-21,8.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_27,disk10,1.0,multi_pred,2021-11-21,3.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_27,disk2,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-22,8.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk10,1.0,multi_pred,2021-11-22,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk11,1.0,multi_pred,2021-11-22,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk12,1.0,multi_pred,2021-11-22,4.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk2,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk4,1.0,multi_pred,2021-11-22,2.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk5,1.0,multi_pred,2021-11-22,6.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk7,1.0,multi_pred,2021-11-22,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk8,1.0,multi_pred,2021-11-22,3.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_27,disk9,1.0,multi_pred,2021-11-22,2.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-24,8.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk11,1.0,multi_pred,2021-11-24,3.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk12,1.0,multi_pred,2021-11-24,4.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-24,7.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk5,1.0,multi_pred,2021-11-24,6.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk7,1.0,multi_pred,2021-11-24,3.0,T,0.8,15,multi_pred,,
2021-11-24,cluster_C,host_27,disk8,1.0,multi_pred,2021-11-24,3.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-25,8.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk10,1.0,multi_pred,2021-11-25,3.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk2,1.0,multi_pred,2021-11-25,7.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-25,7.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk5,1.0,multi_pred,2021-11-25,6.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk6,1.0,multi_pred,2021-11-25,3.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk7,1.0,multi_pred,2021-11-25,3.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_27,disk9,1.0,multi_pred,2021-11-25,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-26,8.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk11,1.0,multi_pred,2021-11-26,3.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk12,1.0,multi_pred,2021-11-26,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk2,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk4,1.0,multi_pred,2021-11-26,2.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk5,1.0,multi_pred,2021-11-26,6.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_27,disk6,1.0,multi_pred,2021-11-26,3.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_27,disk1,1.0,multi_pred,2021-11-30,8.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_27,disk2,1.0,multi_pred,2021-11-30,7.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_27,disk3,1.0,multi_pred,2021-11-30,7.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_27,disk1,1.0,multi_pred,2021-12-01,8.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_27,disk12,1.0,multi_pred,2021-12-01,4.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_27,disk2,1.0,multi_pred,2021-12-01,7.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_27,disk3,1.0,multi_pred,2021-12-01,7.0,T,0.8,15,multi_pred,,
2021-12-01,cluster_C,host_27,disk5,1.0,multi_pred,2021-12-01,6.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_27,disk1,1.0,multi_pred,2021-12-05,8.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_27,disk2,1.0,multi_pred,2021-12-05,7.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_27,disk5,1.0,multi_pred,2021-12-05,6.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_27,disk6,1.0,multi_pred,2021-12-05,3.0,T,0.8,15,multi_pred,,
2021-12-05,cluster_C,host_27,disk8,1.0,multi_pred,2021-12-05,3.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-21,10.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk11,1.0,multi_pred,2021-11-21,5.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-21,8.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk5,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-21,7.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk8,1.0,multi_pred,2021-11-21,4.0,T,0.8,15,multi_pred,,
2021-11-21,cluster_C,host_31,disk9,1.0,multi_pred,2021-11-21,6.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-22,10.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk10,1.0,multi_pred,2021-11-22,5.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk12,1.0,multi_pred,2021-11-22,5.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-22,9.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-22,8.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk4,1.0,multi_pred,2021-11-22,4.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk5,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-22,7.0,T,0.8,15,multi_pred,,
2021-11-22,cluster_C,host_31,disk7,1.0,multi_pred,2021-11-22,4.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-25,10.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-25,9.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-25,8.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_31,disk5,1.0,multi_pred,2021-11-25,7.0,T,0.8,15,multi_pred,,
2021-11-25,cluster_C,host_31,disk9,1.0,multi_pred,2021-11-25,6.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-26,10.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk10,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk11,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk12,1.0,multi_pred,2021-11-26,5.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-26,9.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-26,8.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk4,1.0,multi_pred,2021-11-26,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk5,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-26,7.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk7,1.0,multi_pred,2021-11-26,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk8,1.0,multi_pred,2021-11-26,4.0,T,0.8,15,multi_pred,,
2021-11-26,cluster_C,host_31,disk9,1.0,multi_pred,2021-11-26,6.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-27,10.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk10,1.0,multi_pred,2021-11-27,5.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk11,1.0,multi_pred,2021-11-27,5.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk12,1.0,multi_pred,2021-11-27,5.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-27,9.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-27,8.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-27,7.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk8,1.0,multi_pred,2021-11-27,4.0,T,0.8,15,multi_pred,,
2021-11-27,cluster_C,host_31,disk9,1.0,multi_pred,2021-11-27,6.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-28,10.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk10,1.0,multi_pred,2021-11-28,5.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk12,1.0,multi_pred,2021-11-28,5.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-28,9.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-28,8.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk4,1.0,multi_pred,2021-11-28,4.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-28,7.0,T,0.8,15,multi_pred,,
2021-11-28,cluster_C,host_31,disk7,1.0,multi_pred,2021-11-28,4.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-29,10.0,T,0.8,15,multi_pred,,
2021-11-29,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-29,9.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk1,1.0,multi_pred,2021-11-30,10.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk10,1.0,multi_pred,2021-11-30,5.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk11,1.0,multi_pred,2021-11-30,5.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk2,1.0,multi_pred,2021-11-30,9.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk3,1.0,multi_pred,2021-11-30,8.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk5,1.0,multi_pred,2021-11-30,7.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk6,1.0,multi_pred,2021-11-30,7.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk7,1.0,multi_pred,2021-11-30,4.0,T,0.8,15,multi_pred,,
2021-11-30,cluster_C,host_31,disk9,1.0,multi_pred,2021-11-30,6.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk1,1.0,multi_pred,2021-12-02,10.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk11,1.0,multi_pred,2021-12-02,5.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk12,1.0,multi_pred,2021-12-02,5.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk2,1.0,multi_pred,2021-12-02,9.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk3,1.0,multi_pred,2021-12-02,8.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk4,1.0,multi_pred,2021-12-02,4.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk5,1.0,multi_pred,2021-12-02,7.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk6,1.0,multi_pred,2021-12-02,7.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk8,1.0,multi_pred,2021-12-02,4.0,T,0.8,15,multi_pred,,
2021-12-02,cluster_C,host_31,disk9,1.0,multi_pred,2021-12-02,6.0,T,0.8,15,multi_pred,,
2021-12-03,cluster_C,host_31,disk1,1.0,multi_pred,2021-12-03,10.0,T,0.8,15,multi_pred,,
